row_id,message,cluster_id
4027,"Junk Mail settings are received. However, there is no way to do?",3
2868,"I used the modified Device id landing mailbox and mobile devices such as a Screen Computer still always jump out of the prompt to enter the old Device id mailbox password in the old password, of course, the error.",3
243,"Hello, I can not put my password in my Device TV",3
2842,"Hello I have received a fraudulent e-mail telling me that I have entered into a prize draw to win a SmartPhone 8, and if you want to I have to pay 1Û. Logically is a fraudulent e-mail and are using your brand to do so. Where the forwarding?",3
2539,Why can't I access account cannot log in to the payment of Po?,3
2537,My Account is partymasters malicious subscription charge the need for a refund.,3
1197,I have changed my password today. ,3
4044,"I can't stand this neglect me! Already sent several e-mails due to improper collection, has already spent more than 48 hours and nothing!",3
2534,Why does this app show my old phone number? So if I make an appointment you guys gonna call my old number? Then how am I going to get my issue resolved? Why do you make it difficult to get hold of someone in support? Why on earth happened to the chat?,3
4203,"Problem sent email went to wrong person, so the know main on but not password. ItÕs for VPN",3
4208,"Please call me at 81888044 and my email is espie.ileto@gmail.com""",3
2855,I am trying to Purchase something online and every time I select what I want and go to pay itÕs coming back saying my billing information is incorrect and the transaction has been cancelled when I know my billing address is correct and all my details are,3
2529,Newly acquired identity that is used on its own. I don't remember about contact at all.,3
2527,"I have another appliance but i forgot the date of birth , but i know the password and the Cluster but the account is locked How do I unlock ??",3
4041,I have received several emails about log ins from other devices. Are these truly from Device?,3
1444,Because I can chat with someone ?,3
2524,In that mail is attached a pdf to which I did not want to open,3
2898,Check the email,3
2900,I did not go into your store or call about device Pencil why have I got someoneÕs information on my Device ID,3
2972,YouTube for public still havenÕt got them emails and stuff ex.,3
376,Does not Device Store,3
2945,"MusicPlayer., Android Games. YouTube. Ex.",3
1474,Option to update account information.,3
2948,"I can not use it: it stubbornly displays my old mobile number, no solution for the change and on my account the number is good; therefore I get a bunch of emails to say that I am not reachable",3
2468,The support called me but I cannot hear or speak with them,3
1475,"Oba: I am not able to change the card number of the signature Cluster.""",3
3998,I am unable to get any mail on my SmartPhone not my Cluster or even a Gmail is there anyway somebody could call me back and help me IÕve been into the store and IÕve called several times and nobody seems to be to have an answer,3
2954,"My only solution is to change the phone but""",3
2463,Pls erase jennifer@momentum.ae because itÕs not a working email anymore you can call her 0554464842 her name is jennifer IÕm the new owner now Norlie,3
914,Do not have another phone or device.,3
2962,Plz note to gmail and MicrWindowsoft and outlook and ex.,3
2964,IÕm still missing mail IÕm pretty sure. Money and so on. And or ex.,3
1104,"Replacing an ID account to log on why the update software, the rebound in the previous ID account",3
2968,I still havenÕt received old accounts and mail. And emails and money and ex.,3
3985,I ' d f0988183588@cluster.com,3
3984,"""My device id cannot use a small amount of pay",3
221,How do I save pictures on Facebook that were mailed to me,3
4227,My app Cluster account bought a app I didnÕt wonÕt,3
1146,Thanks for assisting me with my account recovery. ÊWhy is my email/cluster & find my SmartPhone app lock & I canÕt get it to turn off. Hacker?,3
1131,Why can't I send the mobile phone repair,3
4025,"the device support email below, you will receive until he was using the logo.",3
4023,My phone is freezing when trying to send texts with photWindows. What can I do?,3
2503,"Ò The James Bond Collection Ò itÕs telling me only U.K. MusicPlayer has it , should I purchase it there and transfer to US or why this collection is not available anymore in US ? ",3
2501,How Cana device I no longer have be deleted from showing in my account.,3
4022,"I receive e mail from Device that someone changed the password, I believe itÕs spam",3
2500,Not good. I need to update payment info and gave up getting someone on the phone and cannot find a prompt at Device support to update payment info. ÊThis is lame,3
2499,Please have someone from Device Support call me. Thank you!,3
2913,I have forgotten the password.,3
2494,Please open the account for the AppStore so I can buy from applications,3
2492,"My old home number is linked to my contact info, this is wrong, and now Device canÕt call me!!",3
2491,I am an able to get my Cluster email I went to the store and still not able to receive or on verification that thatÕs my email I have about six emails and I canÕt accounts open on Skype and Facebook and Instagram that I never made and I can get into,3
2490,I need my settings private from ex please help,3
4014,You cannot change the contact phone,3
2486,"If i put for my contacts only, do not see it.",3
2926,Why do I have to set an ID to download the software is another ID?,3
4050,"I keep getting notices fro Device Support that I have purchased in-app games, that I have not purchased. Despite sending these notices back to you to investigate, they have continued. I do not play these games and want these suppWindowsed purchases to be invali",3
4051,"Recently an adult website contacted me, and billed my account . ÊThis was an accident and I would like to be removed because I am being harassed",3
4197,IÕve been directed to device to get a refund from EliteSingles.,3
2714,"Your support device""",3
2716,"""Hello Device !",3
2718,My e-mail ,3
2720,How do I get access to the barring password is now has an incorrect password 7 times.,3
2721,The app has incorrect mobile number and won't let me change it. So device calls a different number.,3
2644,The password is not very convenient,3
301,We got an email today saying there was suspicious activity on our app account. It gave an order number of 1FA3UHFUZ and doc #485485818156. The charge was approximately 54 or 56 dollars. It was not our charge. Can U check this for us?,3
2725,Not any help at all. I am American living in South Korea. ÊIf I change my region everything is in Korean and I canÕt understand it. When I put my region as American English you do not recognize my phone number. You should have the option for email. ÊSherr,3
2731,This is the file number the good,3
4139,"at Device, check and",3
4142,we will contact you don't want.,3
309,"This message is for more than 48 hours to verify the account information of Device, has the time to be sent.",3
310,"Currently, the Device in the customer's account information has not been confirmed.",3
2617,"MusicPlayer cards, billing, more and more, but no credit.",3
311,Therefore the customer's MusicPlayer account is frozen.,3
318,"""How can I use amarth40@cluster.com throughout my Screen and SmartPhone X without the albert_marth@yahoo.com popping up?",3
2715,I forgot my password to restrict access to,3
2647,There is not enough information to reset your security questions,3
1221,My devices are flippin out & saying my password is incorrect & blah blah - I wanted to download a simple PDF reader because devices Reader app wonÕt do it!!! And IÕm getting blocked by Device & told my password is incorrect & blah blah - talk about control,3
4129,the clWindowsest Device Store...,3
2678,Someone is signed into my Cluster,3
1340,"""We could not contact 001 8004412904 for the support. Is there another way out.",3
1336,My ID is deactivated,3
4115,Since last update I cannot receive mail,3
4114,Last update no mail,3
1360,"""Last night I received a invoice for an app I donÕt recognize nor did I subscribe to, IÕm not sure if itÕs from Device or a scam email ",3
289,"""An error is displayed, and you do not have access to support information.",3
2662,"This APP, the callback request phone number why is fixed on the basis of Device id extracted from the inside of the Device id do the phone changes. Why is the old phone number each time you request a callback phone manual changes to trouble, please send to answer and resolve the questions",3
2701,Rubbish. I didnÕt receive any response other than an automated one on receipt of my email,3
4109,"Tamara told me to log off Cluster therefore lWindowsing contact and having to start again and after pleading""",3
2656,I canÕt receive messages because it was disabled by the hacker. What shall I do do to prevent this hacker accessing my account?,3
2706,"Device Support app should work with my Cluster calendar along with my Outlook calendar, and use a custom color on my Cluster calendar for my appointments scheduled via the app.",3
1366,The account or the original old phone did not update,3
4107,I am extremely regretting purchasing from MusicPlayer. I will no longer purchase anything fro MusicPlayer. What a waste of time and money.,3
1321,May I ask the general limitations of forgot password to open,3
1294,You should not change the mobile number.,3
4152,The phone number is not changed,3
2757,App all support,3
270,Send me an e-mail to re confirm my password Please Serge,3
2799,"It shows me that it has mail, starts to download and simple stops ( without any download at all) and says Òupdate just nowÓ.",3
4178,"I havenÕt been able to make a purchase on the app site for days. ÊIt wonÕt let me in. ÊI have changed my password, and can log into device.com, but the Android Games will not recognize my password",3
4066,Please send my apologies the organisation that I have requested. I have made a hard time for them. The keys are displayed on (pin*fasf-prcs) and they will know who I am dealing with and the DisclWindowsure copying booklet of Suncorp on the day I sent my email,3
4181,strong message only,3
2567,When the crap you sell clWindowses itÕs self then asks you for a password you never heard of ... ,3
1243,Need to change the password i can't remember,3
1237,"your account, there were some problems, so, please update your account details.",3
1235,.com account is locked for a few moments.,3
1230,"""From the email address below for information about the lock there was a mail account.",3
4063,and this is my cell phone number 210-902-9880,3
2558,"""Please correct the email in the Support App to the email I have in the """"""""Device ID Management """" area . ÊThe phone is my cell in the Support App but I can change it to my land line in the app. ÊI CAN'T change the email for",3
2823,"For questions mail: tfeijen11@gmail.com""",3
4190,The cluster cloud backup How to Delete,3
4195,Icloud mailbox cannot login prompt for password error to use a special password ask a private password is what I used to unlock the password or do not go up. What should I do thank you,3
1421,order number,3
2798,And the phone isnÕt downloading the emails over there.,3
2797,"""IÕm trying to download my emails from my account on Yahoo website.",3
1250,"""I have tried to call,e-mail and message anyone at Device to no avail. The hacker has blocked me from everything!",3
4171,MusicPlayer is the hardest app to use. I can never just find and sign in to my account to make purchases.,3
2601,Hello I had idea for creates an application that could yield not male of money can you contact me,3
2762,Someone called from Device support stating my Cluster was compromised,3
1388,HavenÕt received respond from my request,3
2594,I am very frustrated I cannot sign into my Yahoo account everytime I put in my user ID the next page CONSTANTLY comes to the same page where Êu have to change your password and I have done that several times but it still comes back to the page where it wo,3
4082,I want to cancel your membership please help return,3
1277,Hello I would like to change the number of tel for my Cluster. Thanks,3
325,"I have a Match.com purchase on my MusicPlayer account that I didnÕt authorize. ÊIÕve send them several messages on their site stating this, with no results. ÊMy MusicPlayer account will not pull up for some reason, and everything IÕve tried isnÕt working. ÊPlease h",3
1251,"I haven't been able to access my Device accounts since march 9th (area is grayed out in settings) and I cannot seem to be able to get any assist""",3
2580,Id is deactivated the. What should I do,3
4075,Could you please help support. Due to can't call to contact center phone number (_001 800 4412904_) please call back to me phone number +660935325945,3
2787,Please Feedback,3
2788,"Device software updates for your phone, enter the password you do not have a password hint what is wrong",3
2790,"""Where do I buy a notebook? I want it sent to the store for pick up?",3
4069,Number to call me is 808-5510268,3
2971,CanÕt figure out how to change phone # in contact info. Trying to get a support call and I canÕt receive one.,3
380,Why should I change the contact.,3
996,"Please check & feedback""",3
1598,Device ID compromised along with corporate phone account with ATT. Someone else is controlling my account.,3
984,Recently I received an email stating that i have purchased a $500 MusicPlayer card. Please advise if there is such purchase.,3
3238,WonÕt to change my account,3
2303,Hey i just want ask you my phone in notes pasword is changed but not be work i dnt knw why plz help me..thank u,3
985,And then I send messages with Grandma The shelves,3
3152,"""ThereÕs a hacker in my adobe and anz banking accounts. This is highly illegal. ",3
3915,It seems that the account has encountered a problem,3
988,IÕve tried phoning technical support but keep getting cut off!!!,3
3916,Just with my wife over the phone why ID is my mailbox numbers is the wife of how to change the APP to update the software on how to set up your own ID number,3
989,https://www.youtube.com/playlist?list=PLoC-glYh98oMpcJrAOERTZ1UYqoRWQNd6 has,3
3240,"I tried the phone support, did not solve my problem.",3
3244,Want to change my account,3
176,"Device should takes the secur""",3
3129,Did not update phone number after resetting in website.,3
2224,Not able to send iMessages,3
1102,I cannot download apps,3
933,"""Estou recebendo e-mail supWindowstamente da Device.",3
3919,"Plus I deleted messages in green message box and I need to get them back , for court , if you can please help me ?",3
431,Will not accept my security questions have tried several times same questions same answers.,3
3122,The text box in messages keeps disappearing and ItÕs not pWindowssible to enter text to reply to messages until you clWindowse or the app completely and reopen,3
3121,My number tel,3
2324,Keep on getting emails saying my account is suspended,3
3118,Camelot damage m I phone device,3
1006,"""Dear CWindowstumer Device ID,",3
180,Trying to change my e-mail address new henisjr@gmail.comÑ-,3
3109,Can you help me someone sent Ême there location Êthe app was called gumminese,3
1019,ÊÊMusicPlayer Store,3
1575,"""My case number is https://getsupport.device.com/GetCaseDetails.do?caseid=100496257827&locale=en_SG",3
3094,Can I send and receive photWindows from android phone?,3
3093,"I can spend a mail from you to forward it and verify this""",3
2301,Tell Me How do I erase Cluster Drive.,3
4319,Updated my SmartPhone 8+ and my corporate email account has stopped working. I am Spanish and I am traveling for work in Hong Kong and I can't send or receive e-mails !!! I am blocked after the update. What can i do? I have checked all the,3
4282,"days i got this message in error please check the help""",3
2229,i cannot change the phone nr that appears below my name in the device support app...,3
3883,I keep receiving emails from Device secure equipment purchase SmartPhone,3
4359,Download things to your password,3
3889,"Whats going on I canÕt go to my Cluster account, IÕm I been hack or something",3
1631,i have encountered my Device ID has been used by other parties can you assist me pls,3
3218,I want to make sure my account is secure,3
3217,"""I received an email saying someone had logged into my Device account.",3
140,The Address Book and how it can be a simple point,3
131,"We have access to their banking information, their privat""",3
3212,"Last night, I do not have the money to the account of yy108",3
145,I tried to change the password,3
3204,It is my Device ID account: Ladjif@hotmail.com. I do not have the phone number where I am at this time. Thank you for your support and understanding,3
3202,"""I would like to unlock my account but the phone number requested is not available where I am.",3
936,Mail the mail error messages,3
4336,"company's e-mail does not work, I get an error that is not of the SmartPhone software configuration, my contact telephone here is __+86 13242438427__ i am working and i got stuck, or receipt or e""",3
958,Why prompt call back has been unable to contact me on,3
960,This is an Device App! One of the few or only App I cannot sign in with my fingerprint. ,3
2262,Login ID is now the old ID will come out to ask for a password is going on,3
451,ItÕs asking me for my Device ID and my password. Ê,3
3874,May I ask the store to repair the phone but lWindowst the invoice. To use the e-receipt?,3
3194,Please contact me 13304636245,3
1608,"I received your confirmation email of my appointment to see""",3
4328,The app should have an area where you can ask questions about a new product someone wants to purchase and the information they require.,3
447,I have lWindowst my email usage and the mail Icon Êon desktop and I am unable to restore incoming mail and outgoing mail for about a week,3
2230,What time are u calling I need it earlier ass pWindowssible IÕm not getting any messages or IÕm locked out off everything because straight talk said use a save Ênumber put my info in there tommy Thompson my husband account his number is 93779811 my info is Bet,3
446,"please help address Thank You""",3
3903,My mother or somebody has hacked the Cluster account the Cluster account is on accessible for a lock out for 24 hours same thing with the 7+ that was stolen so the zanies company needs to get off my ass,3
3905,"In Korea, please open the itunes store.",3
3906,Update Device emai ÊCluster . You can do it all your messages at once set a one by one,3
1343,Device id is disabled i receive a message that i cannot update . But leave the kimli_imden girebiliyorum again .,3
3089,Please call back,3
3092,"I received an e-mail, where it is mentioned that my Device ID was used for a purchase that I did, but I do not see this purchase, I don't know if it's true the mail that was sent to me",3
476,PWindowssible book the date because change ______,3
390,"""Need to change my contact number. The phone number you have no longer exists. My number is +5215559895075",3
3254,"My experience was good. ÊAnd, I received an email today for Òdevice-supportÓ. ÊThe email associated with it was secure@devicemail.com. ÊSeemed suspicious to me, so I deleted it. Please confirm",3
2412,"""Me Est llegando mails que yo no envo voy a copiar y pegar para que vean",3
3020,"Please forward my thanks as""",3
1066,I 1D deactivated the why when you log in to your mailbox does not receive a verification code?,3
395,All serial numbers do not work,3
1067,Hi! I forgot my limitations code. How do I fix this?,3
3015,At such a mail reply.aps-surebabless-codesreceipts36@mail-mnverj.com i called cloud sport i get a mail tell the billing account opens when I click the links in the entry screen is becoming the Device,3
1068,"In the Express Replacement email address, we mentioned earlier, but the phone book to the non-registration being rejected and the gutter is not, and you don't send them again?",3
2417,"Just received a recorded message advising me of suspicious activities on my Cluster a/c. I was advised to not use my device products until I call a provided phone number. I did not call. Is there a shred of truth in this phone call and susp""",3
2419,WonÕt let me manage my apps,3
4373,"Note the destination set to the cloud,",3
4250,The device care has no account,3
3268,"Want to send the data device, check it was not a small thing for us.",3
2421,Error 403 I get that when I try to manage my apps,3
2424,"I recently moved from Brazil to Portugal and my old Device TV does not seem to work. It constantly ask to connect to MusicPlayer Store and it does not recognize the password. Can an old Device TV work on a new 4K tv?""",3
922,"Good the SmartPhone of my wife will leave your Device ID has been disabled, what do i do or how to do it, your ID is Jgrb.knm@gmail.com",3
3003,I have been getting Êemails claiming to be from device. What can I do about this?,3
1077,the wrong tel nr shows in the device support app and i am not able to change it! can you pls correct?,3
1079,A Device security logo,3
2997,Mail emails gift accounts photWindows ex. Ex.,3
387,Hello I have to change phone number,3
2994,Or when sharing an email make is the primary,3
218,I was looking for information on why I needed verification code to sign in to my Device TV. When I received the code I did not know where to sign the code in.,3
2991,My contacts my photWindows my ex. Ex.,3
2444,I canÕt change the credit card number and thereby cannot access MusicPlayer,3
1090,where to report a break-in to the phone because someone controls me and can not change anything?,3
2978,More block Godefroy BESNEHARD what has already been done by your services on my request.,3
2451,I need to change account being billed by Device!,3
1490,IÕm having issues with an app! The capital one app! It wonÕt let me log on! The app keeps clWindowsing when I try to log on!,3
2454,I NEEDYP CHANGE BILLINGACCOUNT AND MY # I use to log on ISNT WORKING!!! HELP,3
4255,Purchase does not complete,3
2410,I can not get into my account. Have reset password and account not recognized. I would like to retrieve my music purchases,3
2405,I did not receive phone call,3
4372,Then contact of the cloud.,3
3085,Please contact +61412871258.,3
927,"EMAIL VEIFICATIE IS CORRUPT""",3
189,"Email ; ckyan_lavender@hotmail.com""",3
1559,I canÕt get into my Facebook,3
1558,"I canÕt get into my Facebook , pls message me",3
3075,You guys got me the info I needed to contact you at my discretion. ÊI will be calling you tomorrow. ÊThanks a lot!!,3
4270,"When went to store guy at door didnÕt seem like he wanted to help,kelp telling me to call support on everything I asked him""",3
4269,"""Bad , no way to change phone number,",3
4371,"Account from language settings to English was again in the future, Japanese mail is sent to the destination information?",3
926,"""Device ID is hacked NOTHING IS SAFE",3
1041,"I don't know who has hacked my account, but their location comes up in the washington,dc area which is NO where near my Philadelphia, P.A. address. They have been hacking my device, and changing my settings for some time. I'm just tired of constantly repo",3
3061,I just received a phone call by someone I donÕt trust telling me my account has been hacked. Can you authenticate this?,3
2404,iWindows support please,3
3953,"My number is 01099210993, but once I written a number 01093281664 Device Support Ephesians 4:32).",3
1645,"this is not because our equipment is old, that one must be of the forgotten",3
1049,"ÊÊÊCan't sign into anything, cluster for example. Even when I recieve Êthe """"6 digit code,"""" keeps telling me that my pas""",3
4262,I do not have access to the email on file. I canÕt reply to messages sent there. I no longer have the home phone number listed. I have been working on this for almWindowst a year. No one can help. I know the answers to my security questions but the site does n,3
3035,"Please help me, bro.",3
405,IÕm not receiving my mail anymore again not receiving any Device news it was going into the trash but now itÕs gone from the trash .. IÕm telling my mom if you canÕt fix this??,3
1533,Change the device and i can't get off my back. I am without contact and without the rest of my information,3
1534,Received a call about some concerns on my phone,3
2387,thanks to answer me as soon as pWindowssible,3
483,"please see""",3
3957,I just received a phone call from Device Support stating our account had been breached. ÊI asked a question and the caller hung up without responding. ÊI am questioning if the call was from Device. ÊMy home phone is 936 368 7357 or you could respond via ema,3
4263,How do I recover my Cluster password,3
1545,"Account Martha parker Mitchell g mail""",3
2238,"""Where can I send feedback ?",3
3873,Two-factor authentication is extremely difficult to use. Also there is no way to turn off the experience is poor.,2
13,How customer complaints.,2
3849,The customer service attitude is very poor previous experience the same problem is not the same person approach is not the same. Really Bad review,2
3863,"Very fast and good service, very friendly staff and helpful",2
634,"My I 7 is always problems your service center exc""",2
305,I want to talk with customer service,2
307,See the customer,2
506,I hope yall are having a great day :),2
474,Excellent attention and service.,2
556,The gentleman I spoke with over the phone was very friendly and helped me with my Bluetooth issues.,2
613,You are the customer service call for half an hour. I did not resolve the issue,2
183,"Very good service, and my all doubts are cleared happy to be a part of APPLE",2
377,Your customer service is too mentally challenged the bar _ to be diligently training at the...,2
4497,How to order registration service,2
3766,This app is amazing! Customer service is impeccable! I just wish Device had more solutions that what I was offered.,2
4508,"""Had problems with DeviceCare+ and the staff were very helpful and friendly!",2
4509,"I am really happy with your customers as customer service!""",2
195,This experience was awful I will deff be changing my service if I donÕt get my money soon like they said and get some kind of refund.,2
411,"""To sum up the Poor Poor Poor Review Best USA headquarters is looking at",2
4267,You have ruined the Device support experience. ,2
343,There is an urgent need to improve after-sales services to book phone never reply.,2
3952,Limited warranty what does that mean and where the service in Turkey,2
82,Dissatisfied very bad,2
4214,"""Bad experience, I suppWindowse to open ",2
187,So far good.,2
538,Terrible chat experience. Kept disconnecting saying network error. Waited 30 mins to speak to a ÒseniorÓ advisor and then the chat just disconnected and Device didnÕt try and contact me back.,2
15,Allows you to modify the service requestor Name,2
589,"There is no water to drink, service attitude is not warm, the so-called engineers are too small to install a system waiting for a morning.",2
334,Customer service is very good.,2
4300,"""Not a good session",2
3814,"Not user friendly, unclear & not helpful at all!",2
438,The experience that I have is uptime data,2
161,Why is the issue cannot be resolved immediately.,2
258,"This is an amazing app! Although some people werenÕt really helpful, the service is awesome!",2
3818,Spicy Chicken service,2
4533,"An app really useful, where you find a support of people really kind and competent...excellent!!!",2
324,The Hong Kong version of the Device mobile city has no direct marketing shop to Hong Kong and Laptopao to the warranty experience is very poor,2
4408,"With the free service, I would have liked it to device.",2
279,The Service Manual,2
3826,"Some of the guest service men and their poor attitude to his work, also offending",2
440,Tell us about your experience,2
3223,Location services issue,2
768,Worst app,2
832,"Everything is fabulous, I have no problem with anything and the service is brilliant.",2
803,"Ended session""",2
3402,"Initiated chat session twice and the session ended , shit service.",2
3049,Excellent service,2
1044,"I had a very poor experience, the person helping me stopped the conversation so after about 10 minutes of chatting I received no help.",2
2218,Bianca was very helpful and friendly. Thank you so much!,2
1039,The Device support on how to book after-sales service,2
1037,"Lens baffled. Service told me that the repair cWindowsts to 3200 lens is glass so it does not touch on the bad, improve design",2
3306,Good afternoon I would like to know the number of customer service in the Mexican Republic since i have a problem and i want to communicate directly with an advisor.,2
3381,ItÕs really easy and fast to solve the issue with device UK. I like this brand because of service and how they handle the customer. ItÕs really nice and convenient way to resolved our problem with device produact,2
1634,Really nice and helpful for users. Nice work team Device.,2
3073,Extremely well trained staff,2
3356,Bad experience first SmartPhone to buy after one week i regret paying all this money for unprofessional service,2
3349,"""I am very satisfied with the service from Device",2
1410,I hope to have a manual customer service,2
2209,"The worst service I have ever had. It is pWindowssible that by what you paid for my products do not give me a pair""",2
2609,happens q after the service done the wifi signal and GPS were very weak,2
772,"""Good afternoon,",2
1651,The British Lung Huachen Vera Come shop service attitude really is too poor to shop several waves jumped the quarrel staff attitude is also a crWindowss nWindowse staring eyes.,2
1658,The screen has a serious quality problems of the Xidan Market Grand Hyatt City Very Poor after sales of more than 14 days all quality issues from the customer to Assume I am referring to is not just money as well as the customer's time is extremely disappointing.,2
1669,The Wednesday Appointment Chaoyang City of Grand Hyatt service reception staff friendly courteous but yesterday received a telephone message service results to let people feel angryÉ to feel impatient tone of voice.,2
1670,I think the advisor should have a good quality and communication to the user of the poor is a reference to the 12315 this advisor told me to face that the advisor should be dismissed device.,2
2164,The Device products are the worst experience of my life,2
1674,"Appointments to the mobile phone service in the past, why should we not be dealt with for a long time",2
3460,Experience does not help very poor.,2
3461,There is no cell phone service,2
3463,"Good experience, very helpful.",2
2155,"very bad service.""",2
2154,"""I have terrible service hours trying to communicate to the technical service",2
1690,How To Ask Questions The appointment on the Device Support Service,2
2136,"""Is not being good my experience with the Device",2
2111,With the phone service if the fault is still in progress and i istiyorumm variation of this device to find an urgent solution,2
1411,Poor service attitude.,2
2551,"""Dear Device Customer Service Hello",2
2106,Your stupid advisor Jessica Patricia ended the chat with me. IÕm taking all my Device products back,2
1542,I usually use British English but it cannot be selected Taiwan as service reservation service and there is no reminder to the function of the appointment time.,2
3241,"Really I am very disappointed.""",2
3176,"""Good day,",2
979,"for the Device before the after sales""",2
2358,Payment problem is very serious online customer service is why foreigners without the Customer Service,2
942,You cannot schedule a call may not be able to immediately call for help is not online cannot find nearby service point. Too bad really is too bad.,2
3226,"""Good day",2
1540,Your Êcustomer service is horrible. I've called many times and the support is rude or cannot hear me. You availability for repairs are horrible. Timeout schedule is not prompt and an inconvenience to your customers. I brought in my SmartPhone for repair recen,2
3305,That is what good can you tell me?,2
945,I really enjoyed and appreciate the service. ItÕs very convienent. 5 star results 10/10,2
949,"""Hello Good",2
956,"""The app service team you are good.",2
2436,Excellent Service!,2
3197,"""Good morning,",2
978,"Call the customer service turnaround on five occasions customer service phone for five customer service attitude is different final results, let me look at my phone travel city will not be able to repair. Until now, the results did not give me the phone this process has two customer service let me crash on me to complain about her that Device does not have a businessÉ she would give me for the record I asked her, she said no, I asked her what she said last Hu I asked her name she said this is the privacyÉ",2
2351,also Show Service Number and all Authorized centre,2
932,Customer Service said to me a featured shop's phone number I have not received,2
3252,The signal is not good.,2
928,The experience is very poor phone but no one answered the phone call,2
1563,Very good and very helpful,2
2346,Experience is not good. My advice is not to provide customer service.,2
923,"Your good quality of service you feel good only in the app, you can refine the guidelines I could not find the same customer service to continue to share options may lead to some confusion",2
921,"Hello good night, I have a problem with the signal tells me "" service "" and "" appears Movistar "" but does not raise signal because it will be ?",2
2334,"for the support we have is very easy-to-understand tell me Mr. Kaneshiro it was good fun.""",2
910,"""My experience was AMAZING!!!! 10 stars ",2
1461,"""Good morning ",2
2508,Device store Avalon has the worst customer service ever. People that came after me that didnÕt have an appointment got serviced and assisted before I did. No one even came up and asked me if IÕve been spoken to. I got there before my appointment and was ma,2
2533,His head was difficult to panic.,2
1602,"I do not chat by chat, because it always says do not have agents available.",2
2285,Service super bad feedback issue is resolved.,2
998,Excellent Device service! It's amazing how they work well.,2
2550,I have the mobile phone signal is very poor. The card has been replaced with a brush. You can also signal is poor.,2
3511,The Board Problem Solution after-sales service follow up to,2
2413,D__r Customer,2
2008,"Guo Ji Ke, Suzanne, Shim El Al, Chan Chung, Chung Jin-such as a teacher they know that customer is with issues to make sure the customer of the pleasure and satisfaction. """"",2
663,But the functioning Klolanmõ_ devices by the imei for the fault to be resolved in terms of customer satisfaction is very good olcaktõr.,2
712,How to find a customer service,2
1918,The new buying SmartPhone x experience is very poor pWindowsitioning system is not allowed to go to after-sales service is not hWindowspitality services staff also did not give a clear reply to hope for the quick processing after all new SmartPhone will soon be out of the had dragged the customer spent the same price is not the same experience extremely uncomfortable after-sales service experience is not user friendly.,2
2955,Sucks I had the worse experience with your last employee very rude and disconnected the chat .,2
1745,Human services.,2
1283,Quality of Service is only lip service that said:,2
2007,week under the auspices of the TAO are good for _,2
1225,Worst customer service ever!!!,2
3566,Your customer service n forced Hong Kong did not is my clothes,2
1733,"""My experience is being bad! The support call me, my options, i opto....and the computer says that """"looks"""" that I am missing and off!!!!!",2
2807,"Great experience, very helpful!",2
3610,Absolute horrible experience at BestBuy... aside from no one telling us our phone will be taken for several hours for repair the Geek Squad representative couldnÕt appear more bothered to have a customer. After being told sheÕd be taking the phone for sev,2
1132,Very happy with the service and correcting the issue at hand. Keep up the good work!,2
2902,Laptopao service point,2
2737,Your customer is really waste,2
1773,Each day the customer service is worse,2
1947,WrWindowst customers service,2
1908,"Thank you for good vouloi""",2
2076,Data cable-to-bad Warranty Replacement New is useless terms for service as long as that person is not to change this after-sales experience is too poor.,2
2084,When you are doing a good job.,2
646,does not represent your company on the customer order is complete will the customer to replace the first thing done,2
3657,"amazing swift response, quick assistance and very helpful customer service representatives. keep it up guys wish all of you the best, god bless you all",2
1103,"There is no customer service, if any, that it is not necessary to run so far",2
3653,I need to speak to a customer service rep 3363091050,2
1268,I Was Just In A Chat With A Rep & They Ended My Chat Without Helping Me Resolve My Resolution To My Issue . Please Help .,2
2703,Just talked to a guy and he was amazing helped me out a lot and wonderful service. He definitely deserves a bonus,2
1884,App is good but some 101 Direct marketing store service attitude is too poor to buy in the future should not have SmartPhone,2
3651,Keep it user friendly,2
1106,Excellent service. The chat facility to overcome simple issues were dealt with very efficiently by friendly staff. Thanks for the service.,2
1971,"Especially in the last issue was resolved, spoke Atahan bey was very helpful and spoke yesterday problemimi has solved the problem as well as the Ramadan bey Levent bey and also Ecem hanõmda very helpful , but i spoke to some of the other operators were not dominate the many issues",2
3606,Canton Road Branch poor service,2
714,Live support is not a big problem.,2
2088,Bad experience from the customer service. Took more than 30 minutes to say we can't help you,2
2883,Excellent service .,2
1260,The safari browser to view the video in full screen black screen when there is sound small screen normal music app sometimes suddenly no sound will need to restart the app.,1
2517,"th_t __m__n_ h__ u__d __ur __l_ud ____unt f_r _u______u_ _r_n___t__n_, _r_n___t__n_ d_t__l_""",1
4072,Suddenly my SmartPhone 5s speakers are not working any more,1
1261,I feel Verzion and Device is a fraud. Since I received a message today to Êupgrade my SmartPhone 7; itÕs now functioning slower than ever. I purchased this SmartPhone back in sept 2017; which I downgraded from the SmartPhone 7plus. I hate I purchased this phone and be,1
1446,To delete a message may sometimes coincide with time.,1
1434,Why Does My phone's problem has not been resolved,1
327,The response is too slow to call was not connected,1
1442,This was amazing..but a lot of information can I refresh back to camera section at another time ?,1
239,"I have a SmartPhone X, when I spoke on the phone and I want my phone in diagonal (away from my lips ) The people do not hear me not.",1
1462,ÊWhen I bring my desktop in so I need to bring key board and plugs as well? ItÕs is about remove anti virus apps that were added because of my lack of knowledge,1
